"machine_event_id","machine_id","machine_code","machine_name","started_at","temperature","vibration","pressure","rpm","power","humidity","is_breakdown"
194,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-05-28 10:38:00.000 +0300,60.556083,2.668732,,2388.412481,1.438199,,0
195,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-05-28 12:46:00.000 +0300,60.556083,2.668732,,2388.412481,1.438199,,0
196,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-05-28 12:27:00.000 +0300,60.556083,2.668732,,2388.412481,1.438199,,0
197,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-05-28 14:21:00.000 +0300,71.695663,2.352142,,2645.584249,1.288883,,0
198,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-05-29 12:08:00.000 +0300,71.695663,2.352142,,2645.584249,1.288883,,0
199,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-05-29 12:01:00.000 +0300,71.695663,2.352142,,2645.584249,1.288883,,0
200,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-05-29 14:24:00.000 +0300,63.061499,1.779529,,2076.977507,1.261395,,0
201,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-05-29 14:19:00.000 +0300,79.886672,2.577491,,2666.255394,1.245514,,0
202,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-05-29 14:03:00.000 +0300,81.185208,2.603456,,2479.441748,1.308963,,0
203,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-05-29 15:02:00.000 +0300,56.715416,3.133004,,2565.022057,1.392421,,0
204,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-04 06:03:00.000 +0300,56.715416,3.133004,,2565.022057,1.392421,,0
205,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-04 05:58:00.000 +0300,56.715416,3.133004,,2565.022057,1.392421,,0
206,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-04 07:40:01.047 +0300,72.141697,2.250727,,2337.250535,1.347683,,1
207,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-04 08:55:00.000 +0300,73.479909,2.342554,,2082.196934,1.123053,,0
208,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-04 08:50:00.000 +0300,66.490159,2.570572,,2718.014278,1.363733,,0
209,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-04 08:43:00.000 +0300,66.740068,2.568742,,2592.726545,1.288161,,0
210,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-04 11:25:00.000 +0300,68.450035,1.587226,,2384.930095,1.372720,,0
211,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-07 08:05:00.000 +0300,68.450035,1.587226,,2384.930095,1.372720,,0
212,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-07 07:42:00.000 +0300,68.450035,1.587226,,2384.930095,1.372720,,0
213,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-07 10:05:00.000 +0300,80.421998,2.585474,,2647.305742,1.312674,,0
214,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-21 13:23:00.000 +0300,80.421998,2.585474,,2647.305742,1.312674,,0
215,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-21 13:01:00.000 +0300,80.421998,2.585474,,2647.305742,1.312674,,0
216,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-21 15:02:00.000 +0300,67.597139,2.462729,,2241.218173,1.384404,,0
217,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-22 08:06:00.000 +0300,67.597139,2.462729,,2241.218173,1.384404,,0
218,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-22 07:50:00.000 +0300,67.597139,2.462729,,2241.218173,1.384404,,0
219,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-22 10:01:00.000 +0300,69.293738,2.257057,,2263.070055,1.476082,,0
220,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-22 11:34:00.000 +0300,69.293738,2.257057,,2263.070055,1.476082,,0
221,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-22 11:26:00.000 +0300,69.293738,2.257057,,2263.070055,1.476082,,0
222,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-22 14:02:00.000 +0300,63.492197,2.981738,,2497.926812,1.372024,,0
223,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-26 17:42:00.000 +0300,63.492197,2.981738,,2497.926812,1.372024,,0
224,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-26 17:30:00.000 +0300,63.492197,2.981738,,2497.926812,1.372024,,0
225,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-26 20:04:00.000 +0300,70.596710,3.053889,,2325.764594,1.316137,,0
226,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-30 07:55:00.000 +0300,70.596710,3.053889,,2325.764594,1.316137,,0
227,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-30 07:35:00.000 +0300,70.596710,3.053889,,2325.764594,1.316137,,0
228,1,M-001-01,Фрезерный станок с ЧПУ №1,2025-06-30 10:07:00.000 +0300,68.324877,2.175653,,2376.884011,1.352811,,0
229,2,M-001-02,Гидравлический пресс №2,2025-01-10 07:55:00.000 +0300,,,,,,,0
230,2,M-001-02,Гидравлический пресс №2,2025-01-10 07:40:00.000 +0300,,,,,,,0
231,2,M-001-02,Гидравлический пресс №2,2025-01-10 08:36:00.000 +0300,75.502155,,74.485845,,1.934218,,0
232,2,M-001-02,Гидравлический пресс №2,2025-01-12 06:16:00.000 +0300,75.502155,,74.485845,,1.934218,,0
233,2,M-001-02,Гидравлический пресс №2,2025-01-12 05:54:00.000 +0300,75.502155,,74.485845,,1.934218,,0
234,2,M-001-02,Гидравлический пресс №2,2025-01-12 07:07:00.000 +0300,63.935122,,76.042184,,1.835361,,0
235,2,M-001-02,Гидравлический пресс №2,2025-01-12 07:02:00.000 +0300,72.504695,,73.058382,,2.137894,,0
236,2,M-001-02,Гидравлический пресс №2,2025-01-12 07:00:00.000 +0300,81.218483,,79.197051,,2.063186,,0
237,2,M-001-02,Гидравлический пресс №2,2025-01-12 08:22:00.000 +0300,64.548003,,83.387355,,1.740930,,0
238,2,M-001-02,Гидравлический пресс №2,2025-01-12 08:17:00.000 +0300,58.647158,,77.303095,,2.009492,,0
239,2,M-001-02,Гидравлический пресс №2,2025-01-12 07:56:00.000 +0300,67.419008,,78.356012,,2.062841,,0
240,2,M-001-02,Гидравлический пресс №2,2025-01-12 09:06:00.000 +0300,66.774909,,82.967965,,2.009293,,0
241,2,M-001-02,Гидравлический пресс №2,2025-01-12 11:38:00.000 +0300,66.774909,,82.967965,,2.009293,,0
242,2,M-001-02,Гидравлический пресс №2,2025-01-12 11:23:00.000 +0300,66.774909,,82.967965,,2.009293,,0
243,2,M-001-02,Гидравлический пресс №2,2025-01-12 12:15:00.000 +0300,71.191399,,82.033576,,2.108588,,0
244,2,M-001-02,Гидравлический пресс №2,2025-01-18 12:53:00.000 +0300,71.191399,,82.033576,,2.108588,,0
245,2,M-001-02,Гидравлический пресс №2,2025-01-18 12:45:00.000 +0300,71.191399,,82.033576,,2.108588,,0
246,2,M-001-02,Гидравлический пресс №2,2025-01-18 14:28:00.000 +0300,70.373430,,77.054100,,1.761958,,0
247,2,M-001-02,Гидравлический пресс №2,2025-01-18 14:23:00.000 +0300,79.742546,,74.404054,,1.955437,,0
248,2,M-001-02,Гидравлический пресс №2,2025-01-18 14:23:00.000 +0300,79.742546,,74.404054,,1.955437,,0
249,2,M-001-02,Гидравлический пресс №2,2025-01-18 16:37:00.000 +0300,77.416379,,80.804628,,1.974714,,0
250,2,M-001-02,Гидравлический пресс №2,2025-01-19 09:47:00.000 +0300,77.416379,,80.804628,,1.974714,,0
251,2,M-001-02,Гидравлический пресс №2,2025-01-19 09:33:00.000 +0300,77.416379,,80.804628,,1.974714,,0
252,2,M-001-02,Гидравлический пресс №2,2025-01-19 11:30:00.000 +0300,61.952741,,82.561557,,1.721820,,0
253,2,M-001-02,Гидравлический пресс №2,2025-01-19 11:25:00.000 +0300,76.932960,,81.826912,,2.040930,,0
254,2,M-001-02,Гидравлический пресс №2,2025-01-19 11:03:00.000 +0300,74.955895,,77.794723,,1.915570,,0
255,2,M-001-02,Гидравлический пресс №2,2025-01-19 12:16:00.000 +0300,77.675443,,79.862800,,1.938963,,0
256,2,M-001-02,Гидравлический пресс №2,2025-01-24 09:58:00.000 +0300,77.675443,,79.862800,,1.938963,,0
257,2,M-001-02,Гидравлический пресс №2,2025-01-24 09:56:00.000 +0300,77.675443,,79.862800,,1.938963,,0
258,2,M-001-02,Гидравлический пресс №2,2025-01-24 11:44:00.000 +0300,64.403219,,81.946711,,1.748390,,0
259,2,M-001-02,Гидравлический пресс №2,2025-01-24 11:39:00.000 +0300,63.786351,,77.077624,,2.104948,,0
260,2,M-001-02,Гидравлический пресс №2,2025-01-24 11:35:00.000 +0300,78.187207,,70.729629,,2.154863,,0
261,2,M-001-02,Гидравлический пресс №2,2025-01-24 12:53:00.000 +0300,74.837547,,78.810960,,2.076737,,0
262,2,M-001-02,Гидравлический пресс №2,2025-01-26 14:21:00.000 +0300,74.837547,,78.810960,,2.076737,,0
263,2,M-001-02,Гидравлический пресс №2,2025-01-26 13:59:00.000 +0300,74.837547,,78.810960,,2.076737,,0
264,2,M-001-02,Гидравлический пресс №2,2025-01-26 15:26:00.000 +0300,66.880924,,78.355215,,1.730477,,0
265,2,M-001-02,Гидравлический пресс №2,2025-01-26 15:21:00.000 +0300,69.881639,,86.631951,,2.077200,,0
266,2,M-001-02,Гидравлический пресс №2,2025-01-26 15:04:00.000 +0300,70.820991,,79.909761,,1.925696,,0
267,2,M-001-02,Гидравлический пресс №2,2025-01-26 17:29:00.000 +0300,68.796430,,84.408153,,1.986546,,0
268,2,M-001-02,Гидравлический пресс №2,2025-01-27 10:33:00.000 +0300,68.796430,,84.408153,,1.986546,,0
269,2,M-001-02,Гидравлический пресс №2,2025-01-27 10:25:00.000 +0300,68.796430,,84.408153,,1.986546,,0
270,2,M-001-02,Гидравлический пресс №2,2025-01-27 11:54:00.000 +0300,59.833407,,80.330525,,1.909502,,0
271,2,M-001-02,Гидравлический пресс №2,2025-01-27 16:07:00.000 +0300,59.833407,,80.330525,,1.909502,,0
272,2,M-001-02,Гидравлический пресс №2,2025-01-27 15:46:00.000 +0300,59.833407,,80.330525,,1.909502,,0
273,2,M-001-02,Гидравлический пресс №2,2025-01-27 19:08:00.000 +0300,71.719940,,77.362171,,2.149430,,0
274,2,M-001-02,Гидравлический пресс №2,2025-01-30 06:19:00.000 +0300,71.719940,,77.362171,,2.149430,,0
275,2,M-001-02,Гидравлический пресс №2,2025-01-30 05:55:00.000 +0300,71.719940,,77.362171,,2.149430,,0
276,2,M-001-02,Гидравлический пресс №2,2025-01-30 08:15:00.000 +0300,61.832109,,79.875061,,1.583990,,0
277,2,M-001-02,Гидравлический пресс №2,2025-01-30 06:55:00.000 +0300,70.860441,,84.676139,,1.704194,,0
278,2,M-001-02,Гидравлический пресс №2,2025-01-30 06:53:00.000 +0300,65.483486,,78.392116,,1.905116,,0
279,2,M-001-02,Гидравлический пресс №2,2025-01-30 08:05:00.000 +0300,67.826677,,85.060296,,2.019060,,0
280,2,M-001-02,Гидравлический пресс №2,2025-01-30 08:10:00.000 +0300,73.558573,,85.312712,,2.030656,,0
281,2,M-001-02,Гидравлический пресс №2,2025-01-30 07:54:00.000 +0300,66.693724,,78.165700,,2.097180,,0
282,2,M-001-02,Гидравлический пресс №2,2025-01-30 10:21:00.000 +0300,70.177847,,74.400765,,1.703455,,0
283,2,M-001-02,Гидравлический пресс №2,2025-01-30 08:53:00.000 +0300,61.522246,,85.718650,,1.839601,,0
284,2,M-001-02,Гидравлический пресс №2,2025-01-30 08:53:00.000 +0300,61.522246,,85.718650,,1.839601,,0
285,2,M-001-02,Гидравлический пресс №2,2025-01-30 09:48:00.000 +0300,77.013774,,78.076080,,2.099246,,0
286,2,M-001-02,Гидравлический пресс №2,2025-01-30 10:16:00.000 +0300,65.263766,,74.853809,,1.947447,,0
287,2,M-001-02,Гидравлический пресс №2,2025-01-30 09:59:00.000 +0300,67.983097,,77.862869,,1.966389,,0
288,2,M-001-02,Гидравлический пресс №2,2025-01-30 12:23:00.000 +0300,77.639508,,84.762497,,2.204406,,0
289,2,M-001-02,Гидравлический пресс №2,2025-02-05 10:28:00.000 +0300,77.639508,,84.762497,,2.204406,,0
290,2,M-001-02,Гидравлический пресс №2,2025-02-05 10:14:00.000 +0300,77.639508,,84.762497,,2.204406,,0
291,2,M-001-02,Гидравлический пресс №2,2025-02-05 13:23:00.000 +0300,72.919675,,80.434749,,2.086605,,0
292,2,M-001-02,Гидравлический пресс №2,2025-02-05 16:17:00.000 +0300,72.919675,,80.434749,,2.086605,,0
293,2,M-001-02,Гидравлический пресс №2,2025-02-05 16:10:00.000 +0300,72.919675,,80.434749,,2.086605,,0
294,2,M-001-02,Гидравлический пресс №2,2025-02-05 18:10:00.000 +0300,73.233681,,77.126921,,2.037916,,0
295,2,M-001-02,Гидравлический пресс №2,2025-02-07 17:29:00.000 +0300,73.233681,,77.126921,,2.037916,,0
296,2,M-001-02,Гидравлический пресс №2,2025-02-07 17:23:00.000 +0300,73.233681,,77.126921,,2.037916,,0
297,2,M-001-02,Гидравлический пресс №2,2025-02-07 20:20:00.000 +0300,67.189565,,77.122022,,1.872213,,0
298,2,M-001-02,Гидравлический пресс №2,2025-02-07 20:15:00.000 +0300,76.851414,,81.792201,,1.970956,,0
299,2,M-001-02,Гидравлический пресс №2,2025-02-07 19:50:00.000 +0300,65.679045,,86.198942,,2.131663,,0
300,2,M-001-02,Гидравлический пресс №2,2025-02-07 22:42:00.000 +0300,68.154626,,75.297253,,2.020201,,0
301,2,M-001-02,Гидравлический пресс №2,2025-02-13 14:04:00.000 +0300,68.154626,,75.297253,,2.020201,,0
302,2,M-001-02,Гидравлический пресс №2,2025-02-13 14:01:00.000 +0300,68.154626,,75.297253,,2.020201,,0
303,2,M-001-02,Гидравлический пресс №2,2025-02-13 14:50:00.000 +0300,72.475920,,78.939348,,1.976219,,0
304,2,M-001-02,Гидравлический пресс №2,2025-02-17 07:22:00.000 +0300,72.475920,,78.939348,,1.976219,,0
305,2,M-001-02,Гидравлический пресс №2,2025-02-17 07:05:00.000 +0300,72.475920,,78.939348,,1.976219,,0
306,2,M-001-02,Гидравлический пресс №2,2025-02-17 08:47:00.000 +0300,76.078523,,88.617599,,1.996371,,0
307,2,M-001-02,Гидравлический пресс №2,2025-02-17 11:32:00.000 +0300,76.078523,,88.617599,,1.996371,,0
308,2,M-001-02,Гидравлический пресс №2,2025-02-17 11:30:00.000 +0300,76.078523,,88.617599,,1.996371,,0
309,2,M-001-02,Гидравлический пресс №2,2025-02-17 14:09:00.000 +0300,71.947384,,78.633235,,2.015158,,0
310,2,M-001-02,Гидравлический пресс №2,2025-02-20 10:17:00.000 +0300,71.947384,,78.633235,,2.015158,,0
311,2,M-001-02,Гидравлический пресс №2,2025-02-20 10:17:00.000 +0300,71.947384,,78.633235,,2.015158,,0
312,2,M-001-02,Гидравлический пресс №2,2025-02-20 11:43:00.000 +0300,77.441143,,77.095742,,2.065163,,0
313,2,M-001-02,Гидравлический пресс №2,2025-02-20 12:38:00.000 +0300,77.441143,,77.095742,,2.065163,,0
314,2,M-001-02,Гидравлический пресс №2,2025-02-20 12:20:00.000 +0300,77.441143,,77.095742,,2.065163,,0
315,2,M-001-02,Гидравлический пресс №2,2025-02-20 14:24:23.180 +0300,65.745876,,77.586644,,1.920998,,1
316,2,M-001-02,Гидравлический пресс №2,2025-02-20 15:04:00.000 +0300,75.046102,,81.635006,,1.986575,,0
317,2,M-001-02,Гидравлический пресс №2,2025-02-21 07:18:00.000 +0300,75.046102,,81.635006,,1.986575,,0
318,2,M-001-02,Гидравлический пресс №2,2025-02-21 07:01:00.000 +0300,75.046102,,81.635006,,1.986575,,0
319,2,M-001-02,Гидравлический пресс №2,2025-02-21 08:14:00.000 +0300,71.238374,,76.964010,,2.090201,,0
320,2,M-001-02,Гидравлический пресс №2,2025-02-21 15:43:00.000 +0300,71.238374,,76.964010,,2.090201,,0
321,2,M-001-02,Гидравлический пресс №2,2025-02-21 15:35:00.000 +0300,71.238374,,76.964010,,2.090201,,0
322,2,M-001-02,Гидравлический пресс №2,2025-02-21 17:28:00.000 +0300,68.048191,,76.884670,,2.089573,,0
323,2,M-001-02,Гидравлический пресс №2,2025-02-27 09:17:00.000 +0300,68.048191,,76.884670,,2.089573,,0
324,2,M-001-02,Гидравлический пресс №2,2025-02-27 08:58:00.000 +0300,68.048191,,76.884670,,2.089573,,0
325,2,M-001-02,Гидравлический пресс №2,2025-02-27 11:18:00.000 +0300,75.562058,,85.081924,,2.106981,,0
326,2,M-001-02,Гидравлический пресс №2,2025-02-28 10:17:00.000 +0300,75.562058,,85.081924,,2.106981,,0
327,2,M-001-02,Гидравлический пресс №2,2025-02-28 09:55:00.000 +0300,75.562058,,85.081924,,2.106981,,0
328,2,M-001-02,Гидравлический пресс №2,2025-02-28 10:56:00.000 +0300,74.333856,,78.381014,,2.095340,,0
329,2,M-001-02,Гидравлический пресс №2,2025-02-28 13:59:00.000 +0300,74.333856,,78.381014,,2.095340,,0
330,2,M-001-02,Гидравлический пресс №2,2025-02-28 13:53:00.000 +0300,74.333856,,78.381014,,2.095340,,0
331,2,M-001-02,Гидравлический пресс №2,2025-02-28 15:05:00.000 +0300,72.264216,,84.383793,,2.092902,,0
332,2,M-001-02,Гидравлический пресс №2,2025-03-11 13:40:00.000 +0300,72.264216,,84.383793,,2.092902,,0
333,2,M-001-02,Гидравлический пресс №2,2025-03-11 13:15:00.000 +0300,72.264216,,84.383793,,2.092902,,0
334,2,M-001-02,Гидравлический пресс №2,2025-03-11 15:35:00.000 +0300,61.000470,,78.648927,,2.122524,,0
335,2,M-001-02,Гидравлический пресс №2,2025-03-12 11:44:00.000 +0300,61.000470,,78.648927,,2.122524,,0
336,2,M-001-02,Гидравлический пресс №2,2025-03-12 11:39:00.000 +0300,61.000470,,78.648927,,2.122524,,0
337,2,M-001-02,Гидравлический пресс №2,2025-03-12 14:14:00.000 +0300,72.423357,,79.307802,,2.163515,,0
338,2,M-001-02,Гидравлический пресс №2,2025-03-14 10:39:00.000 +0300,72.423357,,79.307802,,2.163515,,0
339,2,M-001-02,Гидравлический пресс №2,2025-03-14 10:37:00.000 +0300,72.423357,,79.307802,,2.163515,,0
340,2,M-001-02,Гидравлический пресс №2,2025-03-14 11:18:00.000 +0300,71.399839,,80.708351,,1.949678,,0
341,2,M-001-02,Гидравлический пресс №2,2025-03-14 13:12:00.000 +0300,71.399839,,80.708351,,1.949678,,0
342,2,M-001-02,Гидравлический пресс №2,2025-03-14 13:11:00.000 +0300,71.399839,,80.708351,,1.949678,,0
